15 6536 21939
1 428 0.120524 -0.0620016
0 429 0.0415058 0.0847229
1 429 0.0603105 0.0451188
0 429 0.043316 0.0838375
0 430 0.361944 0.00573592
1 430 0.389406 0.00169511
0 431 -0.0806856 -0.109783
1 431 -0.0599246 -0.156938
0 432 -0.0647355 -0.251166
1 432 -0.0397729 -0.284305
0 433 0.18022 0.18532
1 433 0.190253 0.134933
0 434 0.179791 0.0381915
1 434 0.194272 0.00188879
0 435 0.507476 0.023
1 435 0.537775 0.0194078
0 436 -0.0606221 0.142387
1 436 -0.0107055 0.210196
0 353 -0.0197078 -0.192435
0 437 -0.0213596 0.180437
1 437 -0.00344981 0.131318
0 438 0.178413 0.0395613
1 438 0.193646 0.00287155
0 439 0.12225 0.281507
1 439 0.120187 0.196131
0 440 0.0618114 -0.0201763
1 440 0.076961 -0.0678576
0 441 0.394537 0.256222
1 441 0.395669 0.199838
0 442 -0.156149 -0.18517
1 442 -0.131637 -0.233064
0 443 0.021153 -0.126345
1 443 0.0413987 -0.164984
0 444 0.195555 -0.255155
1 444 0.211263 -0.283374
0 433 0.181615 0.184874
0 445 0.129549 0.181292
1 445 0.132564 0.107342
0 446 0.00714441 -0.150136
1 446 0.0266607 -0.19073
0 447 0.0765801 -0.0143503
1 447 0.0897389 -0.0656821
0 448 0.125265 0.0622369
1 448 0.133581 0.0041446
0 449 -0.341337 -0.195509
1 449 -0.301209 -0.222084
0 450 0.182267 0.00737338
1 450 0.198623 -0.0274332
0 451 -0.0955479 0.0323683
1 451 -0.0771777 -0.0195981
0 452 -0.195428 0.331862
1 452 -0.193017 0.170411
0 453 0.224492 0.264559
1 453 0.237918 0.224557
0 454 0.135693 0.231364
1 454 0.13612 0.152605
0 455 0.1342 0.205975
1 455 0.135008 0.127367
0 456 0.210966 0.0352608
1 456 0.225628 -0.00140809
0 457 -0.154857 -0.0480882
1 457 -0.131031 -0.0925104
0 458 0.0123772 0.129286
1 458 0.0272899 0.0771687
0 459 0.541663 -0.325917
1 459 0.550851 -0.359751
0 443 0.0217814 -0.125265
0 460 0.111872 -0.0720091
1 460 0.127034 -0.115068
0 461 0.0594198 -0.00913223
1 461 0.0765008 -0.0531874
0 462 -0.179194 0.292497
1 462 -0.167975 0.187271
0 463 0.0247421 -0.0522426
1 463 0.0430968 -0.096546
0 464 -0.043606 -0.0450319
2 464 -0.0364815 -0.0616303
2 6 0.116829 0.0994654
0 465 0.280776 0.1739
2 465 0.248996 0.143287
0 466 0.252721 0.138405
2 466 0.209374 0.100953
0 467 0.277489 0.164782
2 467 0.245837 0.135427
2 10 0.204239 0.100179
2 12 -0.138051 -0.0715133
2 14 0.0172627 0.123652
0 468 -0.0236806 0.112848
2 468 -0.0554946 0.0701132
2 20 0.174456 0.134255
0 469 -0.12858 -0.0392497
2 469 -0.141656 -0.0707285
0 470 0.0288284 0.00280473
2 470 0.00958592 -0.0270695
0 471 0.225341 0.149696
2 471 0.17922 0.108738
2 23 -0.0814719 0.123332
2 25 0.341933 0.226215
0 472 0.193783 0.151046
2 472 0.144994 0.109092
2 27 0.24581 0.0436964
2 28 0.116972 0.108903
2 29 -0.026229 0.110112
2 30 0.292453 -0.0703327
2 32 0.00939397 0.116106
2 35 0.266318 0.0633786
2 36 0.144904 0.0792443
2 37 0.168456 0.157627
0 473 0.136156 -0.060818
2 473 0.112545 -0.086053
0 474 0.0464257 0.136167
2 474 0.00512167 0.0903974
2 43 0.338789 0.222147
2 45 0.222713 0.13874
0 475 0.0764857 0.369927
2 475 -0.0174504 0.288161
0 476 0.213068 0.166729
2 476 0.168678 0.127289
2 49 0.0633711 -0.126191
2 52 0.352025 0.227112
0 477 -0.0488455 0.207362
2 477 -0.0626882 0.169941
2 55 -0.194747 -0.100438
0 478 0.398533 0.275067
2 478 0.336077 0.232985
2 59 -0.0796289 0.0844454
2 60 0.175997 0.0858162
0 59 -0.0492865 0.130404
2 63 0.235991 -0.0714374
0 479 -0.0761782 -0.0111194
2 479 -0.085517 -0.0392239
0 480 0.289088 0.0270701
2 480 0.256373 -0.00388889
2 60 0.172672 0.0838732
2 72 0.332362 0.218863
0 481 0.0485771 0.210155
2 481 0.0116583 0.165533
2 76 0.0126259 0.0977856
0 482 0.209793 0.181862
2 482 0.175642 0.147103
2 85 -0.0276281 0.102694
0 481 0.0469863 0.210079
2 93 -0.0592877 0.0676018
0 483 0.136272 -0.318409
2 483 0.128447 -0.327023
0 484 -0.0132767 0.1138
2 484 -0.0454009 0.0707468
0 485 -0.0281542 0.133729
2 485 -0.0621275 0.0883396
0 486 0.259656 0.0374028
2 486 0.237394 0.0133011
0 487 0.024982 0.162687
2 487 -0.0150798 0.116354
0 488 0.144499 -0.370072
2 488 0.138254 -0.376804
0 489 0.0256772 0.163565
2 489 -0.0146265 0.116892
0 490 0.136235 0.339949
2 490 0.109258 0.306937
2 105 -0.0464435 0.0700385
0 491 0.273524 0.104912
2 491 0.235564 0.0728484
2 109 0.266425 -0.0869548
2 112 -0.206104 -0.087756
0 492 0.0447159 0.186381
2 492 0.00555543 0.141095
0 493 -0.029424 0.135283
2 493 -0.0620334 0.0909116
0 494 0.0785938 -0.171768
2 494 0.0600265 -0.190996
0 495 -0.0483418 -0.134882
2 495 -0.070265 -0.163165
0 496 -0.00948632 0.147549
2 496 -0.0462231 0.100533
0 497 0.0282013 0.168249
2 497 -0.0115627 0.121298
2 122 0.324283 0.23645
0 498 0.377097 0.276475
2 498 0.319827 0.234697
0 499 0.164738 0.238356
2 499 0.124972 0.197343
2 128 0.209184 0.00332066
2 129 -0.0676481 0.0977295
0 500 0.133626 -0.268555
2 500 0.123038 -0.28218
0 501 -0.0607357 0.185348
2 501 -0.0759789 0.146916
0 502 -0.0969082 -0.0596954
2 502 -0.108743 -0.0890093
0 503 0.248998 -0.35676
2 503 0.230734 -0.369554
0 504 0.201815 0.249402
2 504 0.169759 0.214962
2 141 0.20956 -0.000880621
0 505 0.146123 -0.32217
2 505 0.137348 -0.331809
0 506 -0.0696984 0.207413
2 506 -0.0808508 0.169446
0 507 0.174763 0.110983
2 507 0.126949 0.069514
0 508 0.246752 -0.355696
2 508 0.228697 -0.368879
2 144 0.00497511 0.16497
0 509 -0.210392 0.370142
2 509 -0.287937 0.267465
2 145 -0.202658 -0.079609
0 510 0.30371 0.015189
2 510 0.274034 -0.0127036
2 149 -0.0416843 -0.142318
2 153 -0.0777007 -0.173637
0 511 -0.027748 0.131206
2 511 -0.0604216 0.0860116
2 155 -0.0779241 -0.173259
0 512 0.341969 0.144684
2 512 0.286812 0.103298
2 161 0.257167 0.0359097
2 165 -0.090103 -0.0795665
0 513 0.388801 0.196357
2 513 0.328853 0.153352
0 514 0.475602 -0.219165
2 514 0.366606 -0.274887
2 168 -0.0246389 -0.107766
0 515 0.0546471 0.205472
2 515 0.0170434 0.161144
0 516 0.0342635 0.219341
2 516 -0.000253383 0.175961
0 508 0.24666 -0.355258
0 517 0.177154 0.242492
2 517 0.138181 0.203709
0 518 -0.148518 -0.0742758
2 518 -0.157112 -0.103729
0 519 -0.0189412 -0.113631
2 519 -0.0413519 -0.142329
0 520 0.188635 -0.00578806
2 520 0.172702 -0.0284589
0 521 -0.16966 -0.0704698
2 521 -0.175375 -0.100037
0 522 0.257553 0.0219946
2 522 0.237607 -0.000870795
2 181 -0.038217 0.151951
0 523 0.329173 0.133961
2 523 0.277033 0.0941025
0 524 0.0412238 0.177357
2 524 0.00106997 0.131792
2 184 -0.0143056 -0.0958454
2 185 0.0140867 -0.0893907
2 187 0.141376 0.16299
0 525 0.0348884 0.152361
2 525 -0.00513262 0.105703
0 526 0.0426624 0.148037
2 526 -0.00106332 0.100473
2 194 -0.186007 -0.108712
2 195 0.227537 0.197247
2 196 0.280991 0.145673
0 527 0.185082 0.208828
2 527 0.172756 0.185952
0 528 -0.0877811 -0.170842
2 528 -0.108277 -0.198051
2 200 0.313838 0.131893
0 529 -0.000553272 0.256206
2 529 -0.0235544 0.217009
0 530 -0.225978 0.364265
2 530 -0.302411 0.258041
2 203 -0.235041 -0.082228
0 531 0.117821 -0.264272
2 531 0.10794 -0.277581
0 507 0.174085 0.11114
2 209 -0.0510208 -0.146922
0 532 0.0407565 -0.0718547
2 532 0.0168385 -0.100956
0 533 0.0507821 0.247587
2 533 0.0134649 0.202038
2 212 -0.183025 -0.108972
2 213 -0.0961923 -0.168852
2 215 -0.201592 -0.0773769
0 507 0.171491 0.109044
0 534 0.161026 0.187977
2 534 0.116879 0.145126
2 224 0.278941 0.100987
0 535 -0.045697 -0.112651
2 535 -0.0705384 -0.143899
0 536 -0.149201 0.154708
2 536 -0.214247 0.0771699
0 537 -0.207103 -0.13538
2 537 -0.21986 -0.164396
0 538 0.146476 0.238272
2 538 0.0601265 0.171506
0 539 -0.182694 0.271862
2 539 -0.25898 0.178127
0 540 -0.0372692 -0.270012
2 540 0.250531 -0.153784
2 235 0.0400683 0.255778
2 237 -0.151666 -0.0803084
2 239 0.254447 0.0202638
0 541 -0.0541792 -0.0398026
2 541 -0.0686454 -0.0691158
0 542 -0.0410336 0.000320012
2 542 0.103647 0.0556522
2 241 -0.220227 -0.0748638
2 244 -0.182547 -0.112517
2 245 -0.0801207 -0.0759203
2 254 -0.225475 -0.0775926
2 255 -0.174021 -0.0938765
2 258 -0.269421 0.218594
2 261 0.144723 -0.349764
2 262 -0.168123 -0.107592
0 543 -0.151062 -0.0790969
2 543 -0.161264 -0.108635
2 269 -0.113741 -0.0874511
2 272 0.311702 0.170342
0 544 -0.189388 0.352577
2 544 -0.266644 0.251005
0 545 -0.125659 -0.072879
2 545 -0.138373 -0.102806
2 278 -0.119734 -0.0772032
0 546 0.0298013 -0.0669693
2 546 0.00627956 -0.0961869
2 287 -0.0357399 -0.114923
0 547 0.00893609 0.217262
2 547 -0.0195955 0.175482
2 288 0.19067 -0.00540222
0 548 0.00761118 0.239753
2 548 -0.0222134 0.196695
0 548 0.00823403 0.240295
0 549 0.0152986 -0.135111
2 549 -0.00637713 -0.161907
0 550 -0.245744 0.334846
2 550 -0.314536 0.23496
0 551 -0.189435 -0.0562538
2 551 -0.197052 -0.0889043
0 552 0.33339 0.00558854
2 552 0.325622 -0.0137081
2 303 -0.0715615 -0.0586284
2 308 -0.157975 -0.0891387
0 553 -0.168668 -0.0668416
2 553 -0.176544 -0.0971717
0 554 0.0369191 -0.0662301
2 554 0.0152622 -0.0940418
0 555 0.127177 -0.329037
2 555 0.119087 -0.336264
2 311 -0.0343124 -0.141355
2 317 -0.20195 0.0735343
2 319 0.183212 0.141024
0 556 -0.0134479 0.219052
2 556 -0.0411476 0.176543
0 557 -0.111332 -0.0675231
2 557 -0.122477 -0.0962133
0 547 0.00886881 0.217461
0 525 0.0356484 0.152287
2 322 0.332508 0.178185
0 558 -0.112453 -0.062198
2 558 -0.0801359 -0.0701596
0 559 -0.00378247 -0.106739
2 559 -0.0257237 -0.134746
0 560 0.220201 0.00519689
2 560 0.197504 -0.0203902
0 561 0.229047 -0.337574
2 561 0.208866 -0.351778
0 562 -0.0825646 -0.147591
2 562 -0.107589 -0.177469
0 563 0.230799 0.195736
2 563 0.19608 0.163785
0 564 0.00327981 0.176189
2 564 -0.0339791 0.129636
0 565 0.106655 -0.179155
2 565 0.129774 -0.17974
0 566 0.193171 0.260688
2 566 0.166558 0.231435
0 563 0.230684 0.196546
0 567 -0.00741974 0.204907
2 567 -0.0382138 0.160442
0 568 0.117816 -0.0639425
2 568 0.0881669 -0.0948303
0 569 0.226305 -0.304481
2 569 0.2059 -0.321228
0 570 0.0236763 -0.214591
2 570 -0.03602 -0.250604
2 342 -0.0256081 0.104604
0 571 0.0215961 0.232888
2 571 -0.00952002 0.189081
0 572 -0.161797 0.195046
2 572 -0.2312 0.112893
0 573 0.0189729 0.150337
2 573 -0.0233088 0.102418
0 574 0.327417 0.184885
2 574 0.268068 0.140099
0 575 0.05876 -0.156411
2 575 0.0376602 -0.180525
2 354 -0.0687935 -0.0056232
0 576 -0.011758 0.288002
2 576 -0.0280515 0.251257
0 577 -0.0661823 -0.0413109
2 577 -0.0793994 -0.0698618
0 578 -0.0836211 -0.0504247
2 578 -0.0965661 -0.0794969
0 571 0.0217953 0.2331
0 579 0.0351595 0.17331
2 579 -0.0038074 0.127306
0 580 -0.0106566 0.29551
2 580 -0.0302975 0.255068
0 581 -0.0325471 0.197075
2 581 -0.0509856 0.159247
0 582 0.0328688 0.202601
2 582 -0.00191008 0.15872
0 580 -0.0126935 0.293899
0 583 0.0605801 0.0417325
2 583 0.0302324 0.00497199
0 584 0.129178 -0.341123
2 584 0.121742 -0.347154
0 585 0.208002 -0.275082
2 585 0.184785 -0.291436
0 586 0.363518 0.0114451
2 586 0.407578 0.0171499
0 587 0.0205816 -0.0803435
2 587 0.00262208 -0.105082
2 378 0.301132 0.124014
2 381 -0.117997 -0.0893787
0 588 0.165664 0.0401605
2 588 0.138593 0.00933135
0 589 -0.454492 0.0734664
2 589 -0.399558 0.0460291
0 590 -0.0965658 -0.18634
2 590 -0.113796 -0.211046
0 587 0.0225322 -0.0786537
0 591 -0.278027 0.0492883
2 591 -0.232373 0.0332451
2 396 -0.0374483 0.0799294
0 592 0.0455717 0.333376
2 592 0.0242281 0.297745
2 400 0.315326 0.140948
0 593 0.0322469 0.176837
2 593 -0.00820114 0.129894
2 381 -0.118071 -0.0889748
0 594 0.204689 -0.288536
2 594 0.183035 -0.305578
0 595 0.128055 0.0973103
2 595 0.0609007 0.0436786
0 596 -0.0940836 -0.147875
2 596 -0.118888 -0.179109
0 597 0.00110411 0.225853
2 597 -0.024073 0.184318
2 405 0.36527 0.191189
0 598 -0.570875 0.0771198
2 598 -0.496562 0.0479258
0 599 0.160947 0.00147152
2 599 0.127216 -0.0300123
0 600 -0.0413516 0.184124
2 600 -0.0634404 0.141526
0 601 0.241157 -0.32214
2 601 0.22046 -0.335796
0 602 -0.00198817 0.242803
2 602 -0.0258669 0.201669
0 603 -0.0628601 -0.0391341
2 603 -0.0773546 -0.0684588
0 604 -0.00803457 -0.123683
2 604 -0.0308296 -0.15226
2 419 0.17138 0.060855
0 605 -0.0976324 -0.121402
2 605 -0.122357 -0.154375
2 422 0.0681479 -0.105347
2 423 0.288286 0.151926
0 606 0.18612 0.141807
2 606 0.139108 0.100441
0 592 0.0473498 0.334468
0 607 0.310879 -0.0809963
2 607 0.292186 -0.10424
0 608 0.198059 0.201807
2 608 0.155552 0.16274
2 428 0.0612728 -0.0503172
0 609 -0.0965285 -0.0537319
2 609 -0.111232 -0.0840067
0 610 -0.0600344 -0.0375716
2 610 -0.0743037 -0.0664456
0 611 -0.0614469 -0.0314221
2 611 -0.0628632 -0.0531566
0 612 0.181944 0.234551
2 612 0.142694 0.195767
0 613 0.0364469 0.252832
2 613 -0.028989 0.188565
0 614 -0.191295 0.289959
2 614 -0.267498 0.19388
0 615 -0.0636844 -0.0399054
2 615 -0.0779557 -0.0688397
0 616 0.326959 0.177723
2 616 0.267745 0.13258
0 617 0.0982679 -0.0115588
2 617 0.0531575 -0.0523069
0 618 0.189257 -0.246225
2 618 0.166565 -0.2661
2 456 0.186634 0.00924681
0 619 -0.274769 0.0612794
2 619 -0.231474 0.0459279
0 613 -0.000315127 0.231199
2 463 -0.00156536 -0.0840071
3 21 0.0354343 0.0776726
0 620 -0.0374156 0.247008
3 620 -0.0670948 0.223609
0 621 0.426189 -0.24712
3 621 0.357224 -0.253219
3 41 0.217192 0.00823824
0 620 -0.0376803 0.246759
3 50 -0.254183 -0.258987
0 622 -0.13222 -0.20958
3 622 -0.17215 -0.215518
0 623 0.557716 -0.391632
3 623 0.482708 -0.402311
3 486 0.213524 0.0285617
3 114 -0.205624 -0.244547
3 123 -0.246023 -0.272264
3 127 -0.204739 -0.235328
3 137 0.415716 -0.288517
0 624 0.0717633 0.267066
3 624 0.144461 0.18551
3 151 0.362918 -0.263202
3 154 -0.243769 -0.237603
0 625 -0.126002 -0.206172
3 625 -0.166226 -0.212451
3 174 -0.224663 -0.247731
3 522 0.213684 0.0154619
0 626 0.148118 -0.349653
3 626 0.128986 -0.309942
0 627 -0.179739 -0.250124
3 627 -0.216063 -0.252709
0 628 -0.134072 -0.217091
3 628 -0.17339 -0.223061
0 629 -0.15686 -0.235066
3 629 -0.194502 -0.239327
0 630 -0.189232 -0.256523
3 630 -0.224678 -0.258493
0 631 0.498531 -0.268025
3 631 0.425237 -0.273313
0 632 0.476206 -0.254051
3 632 0.403382 -0.260505
0 633 -0.0824856 0.0580557
3 633 0.21836 0.047248
0 626 0.150181 -0.34843
3 246 -0.214026 -0.199594
0 634 0.548648 -0.389961
3 634 0.474077 -0.398796
3 248 0.0959509 -0.273467
0 635 0.417842 -0.250647
3 635 0.348619 -0.25641
0 636 0.00870783 -0.0245337
3 636 0.219274 0.00959048
3 259 -0.23086 -0.237845
0 637 0.526074 -0.301876
3 637 0.452339 -0.308071
3 264 0.446335 -0.302264
0 632 0.477137 -0.255666
3 286 0.253113 0.139077
3 288 0.166721 0.0102678
3 291 -0.266517 -0.26369
0 638 0.0647037 0.251695
3 638 0.142837 0.174232
0 639 0.519801 -0.293874
3 639 0.44597 -0.299079
3 296 -0.178024 -0.22216
3 307 0.166998 0.0102987
0 640 0.161416 -0.019467
3 640 0.095411 -0.0306177
0 636 0.00843996 -0.0239677
0 641 -0.359651 0.0639805
3 641 -0.376232 0.0525644
0 642 -0.152796 -0.20805
3 642 -0.195597 -0.216018
0 643 -0.225426 0.0558452
3 643 0.473272 0.0472093
0 644 0.144674 0.0784664
3 644 0.026115 0.0709678
0 645 0.0154757 -0.0385496
3 645 0.114384 -0.0181359
0 646 -0.428973 0.0673034
3 646 0.367988 0.0466379
0 645 0.015735 -0.0403298
0 647 -0.192601 0.055025
3 647 0.304434 0.0464714
0 648 -0.474405 0.0697296
3 648 0.433426 0.0459556
0 649 0.437128 0.00756398
3 649 0.405395 0.0272899
0 650 0.243537 0.0182567
3 650 0.20168 0.0110461
0 651 -0.0359877 -2.419e-05
3 651 -0.0735273 -0.0104046
3 370 0.0989768 -0.289731
0 652 -0.37507 0.0663072
3 652 -0.361821 0.0518876
0 646 -0.132157 0.052939
0 653 -0.260967 0.0538535
3 653 -0.31208 0.0402564
0 654 -0.25123 0.0610633
3 654 0.402056 0.0468408
0 655 -0.251432 0.0611604
3 655 0.426569 0.046798
0 641 -0.34637 0.0643985
0 656 -0.147871 0.0637407
3 656 -0.250924 0.0520181
0 655 -0.372699 0.0647209
0 647 -0.371038 0.0637838
0 643 -0.207331 0.0563335
0 646 -0.189498 0.0558796
0 657 -0.186567 0.0658608
3 657 0.323695 0.0467017
0 658 -0.176067 -0.196435
3 658 -0.211431 -0.201196
0 648 -0.31835 0.0651242
0 659 -0.395594 0.0554875
3 659 -0.30739 0.0431682
0 648 -0.534305 0.0752087
0 653 -0.233846 0.0524061
0 660 0.454191 0.029238
3 660 0.474267 0.0703017
0 661 -0.217011 -0.237539
3 661 -0.250519 -0.241138
0 662 -0.372064 0.0693502
3 662 -0.440051 0.0581199
0 646 -0.135698 0.0531402
0 641 -0.321182 0.0640489
0 647 -0.175626 0.0541777
0 655 -0.317988 0.0631722
0 646 -0.173717 0.0553824
0 663 -0.402455 0.0574985
3 663 -0.355397 0.044393
3 353 -0.0527722 -0.190262
0 654 -0.485701 0.0760601
0 654 -0.135154 0.055118
0 664 -0.275527 0.0635259
3 664 -0.423107 0.0528914
0 647 -0.203339 0.0570864
0 665 -0.0652964 -0.0395895
3 665 0.219852 0.00922454
0 646 -0.163434 0.0541234
0 646 -0.518273 0.0781011
0 659 -0.414241 0.0566036
0 666 0.361099 -0.147636
3 666 0.244914 -0.223314
0 646 -0.174079 0.0573373
0 659 -0.415594 0.0558702
0 663 -0.378242 0.0561658
0 667 -0.410408 0.0560911
3 667 -0.570561 0.0435585
0 646 -0.409283 0.0717905
0 654 -0.51805 0.0773387
0 643 -0.211023 0.0570287
0 647 -0.296846 0.0648921
3 456 0.161244 0.0248591
0 654 -0.519945 0.0822584
0 667 -0.455269 0.0553527
0 648 -0.365039 0.0681429
0 667 -0.453935 0.0552509
0 646 -0.415471 0.0721708
0 664 -0.270423 0.0633272
0 668 -0.466834 0.0721677
3 668 -0.392345 0.056904
0 646 -0.512268 0.0780001
0 649 0.432079 -0.000738183
0 669 0.283952 0.187753
4 669 0.228879 0.25643
4 22 0.188768 0.0262071
4 33 0.244153 -0.0206646
4 38 0.224693 -0.0423625
4 50 -0.272623 -0.24935
0 670 0.495762 -0.210649
4 670 -0.0921219 -0.28048
4 74 -0.356027 -0.331525
0 671 0.468666 -0.211465
4 671 -0.0851502 -0.277642
0 672 0.269609 0.0524104
4 672 -0.0190292 0.075313
0 673 0.2736 0.104629
4 673 0.152428 0.144528
0 674 0.316577 -0.143939
4 674 0.223612 -0.180377
4 147 -0.359773 -0.325922
4 163 -0.239905 -0.213474
0 675 -0.145199 -0.351625
4 675 0.121283 -0.368941
0 676 -0.235119 -0.295045
4 676 -0.285861 -0.285445
0 677 0.147188 -0.293536
4 677 0.126391 -0.348631
4 182 -0.24109 -0.211599
4 627 0.370225 -0.267645
0 678 0.242173 -0.0984834
4 678 0.153715 -0.116252
0 678 0.24148 -0.0978735
0 679 -0.0611033 -0.301727
4 679 -0.315774 -0.310456
4 262 -0.174138 -0.0829447
0 680 -0.039475 -0.0034668
4 680 -0.0900258 -0.0050093
4 162 -0.0667676 -0.082343
4 276 -0.0752999 -0.0984832
4 291 -0.285586 -0.252411
0 681 0.274219 -0.136481
4 681 -0.0619572 -0.161024
0 682 -0.383155 0.0597055
4 682 -0.542406 0.0398281
0 683 -0.0799141 0.0602011
4 683 -0.129617 0.0599348
0 684 0.0190354 -0.0691314
4 684 -0.0589 -0.0763234
0 685 -0.116384 -0.140647
4 685 -0.00367173 -0.147978
0 686 0.137498 0.153558
4 686 0.170362 0.190206
0 687 -0.277322 0.0513714
4 687 -0.325064 0.0402289
0 682 -0.487784 0.0637151
0 688 -0.133126 0.0420907
4 688 -0.337445 0.0379502
0 689 -0.308331 0.0538594
4 689 -0.5068 0.0383728
0 690 -0.109533 0.0413382
4 690 -0.523335 0.0344107
0 691 -0.330094 0.0525992
4 691 -0.558137 0.0366589
0 689 -0.304559 0.0535811
0 692 -0.453368 0.0711779
4 692 0.248114 0.0604094
0 693 -0.35956 0.0552005
4 693 -0.560399 0.0358977
0 694 -0.103061 -0.185359
4 694 -0.0316435 -0.195219
4 387 -0.300905 -0.266309
0 695 -0.305159 0.0507882
4 695 -0.384404 0.0375218
0 696 -0.012027 0.126517
4 696 0.0591357 0.138919
0 697 -0.390729 0.0681881
4 697 0.29404 0.0610761
0 698 -0.452612 0.0732206
4 698 -0.547646 0.0487413
0 682 -0.3801 0.0585975
0 697 -0.391512 0.0702028
0 693 -0.298789 0.0519264
0 682 -0.561058 0.0683144
0 692 -0.487629 0.0732979
0 682 -0.303488 0.0552716
0 698 -0.430904 0.0721516
0 699 -0.331253 0.0484096
4 699 -0.323016 0.0357718
0 682 -0.396984 0.0590254
0 700 -0.281991 0.0633771
4 700 -0.369675 0.0513022
0 692 -0.206367 0.0593462
0 701 -0.305365 0.0461916
4 701 -0.323928 0.0352856
0 702 -0.252353 -0.27704
4 702 -0.302167 -0.26653
0 693 -0.299303 0.0499964
0 703 0.380401 0.0358141
4 703 0.357065 0.0660292
0 704 -0.0365324 0.0268069
4 704 0.0783844 0.0305576
0 705 -0.535044 0.0738549
4 705 0.264973 0.0593986
4 662 -0.41259 0.0503883
0 697 -0.373096 0.0691492
0 692 -0.435922 0.0703614
0 706 -0.349966 0.0523487
4 706 -0.536133 0.0343713
0 707 -0.526914 0.0593305
4 707 -0.547453 0.0341644
0 693 -0.388437 0.0542718
0 693 -0.296954 0.0501065
0 693 -0.388916 0.0551713
0 708 -0.138549 0.0598206
4 708 0.292613 0.0638729
0 709 -0.135621 0.0597056
4 709 0.434824 0.0643783
0 708 -0.169613 0.0617374
0 691 -0.520226 0.0621707
0 710 -0.28118 0.0675086
4 710 -0.416234 0.051839
0 711 0.00640939 0.0881344
4 711 0.00647138 0.0969401
0 712 -0.276197 0.0676449
4 712 -0.354843 0.0533468
0 707 -0.528558 0.059189
0 692 -0.359309 0.0679778
0 713 -0.326267 0.0633129
4 713 -0.56179 0.0458598
0 714 0.443451 0.031888
4 714 0.352121 0.0664876
0 692 -0.395592 0.0704098
0 692 -0.516873 0.0751286
0 693 -0.447951 0.0581774
0 715 0.125044 0.0196601
4 715 -0.0375734 0.0276194
0 698 -0.402842 0.0704055
0 693 -0.558826 0.0639221
0 708 -0.14477 0.0596798
0 693 -0.433611 0.0574841
0 682 -0.440681 0.0610281
0 708 -0.2027 0.0635501
0 688 -0.237518 0.0488821
4 646 0.376908 0.0655348
0 716 -0.177768 0.0455496
4 716 -0.428637 0.0359953
0 693 -0.441107 0.0585194
0 706 -0.410391 0.0542716
0 697 -0.329998 0.0677005
0 706 -0.380423 0.0533811
0 692 -0.409995 0.0714732
0 682 -0.174806 0.0493864
0 692 -0.490178 0.075725
0 706 -0.31644 0.050768
0 682 -0.414166 0.0600354
0 682 -0.184186 0.0499837
0 692 -0.51986 0.0756543
4 646 0.502649 0.0669905
0 697 -0.330277 0.0671857
0 717 0.0488826 0.0149893
5 717 0.166572 0.00854569
5 87 -0.0973377 -0.275789
0 718 0.281219 0.0507703
5 718 -0.156724 0.0514323
5 486 0.0907914 0.0591791
0 719 0.252291 -0.150757
5 719 -0.0816243 -0.283096
5 197 0.365952 -0.291322
5 507 0.000911848 0.13843
0 720 0.148052 -0.0579743
5 720 -0.0775617 -0.0394925
0 721 -0.0126625 0.268481
5 721 -0.163414 0.0645748
5 309 -0.0916162 0.170559
5 320 0.275671 -0.243285
0 722 0.0157847 0.204523
5 722 0.0735593 0.191387
5 641 -0.496144 0.01504
0 723 0.030416 -0.00320182
5 723 -0.0723483 0.0130701
0 724 0.287048 -0.140531
5 724 -0.162315 -0.179843
0 725 -0.0569494 0.0678306
5 725 -0.114406 0.0388087
0 726 0.0532771 0.113572
5 726 0.132114 0.133756
0 727 -0.31856 -0.337485
5 727 0.363222 -0.308749
5 692 0.296981 0.054845
5 652 -0.528837 0.0132314
5 589 0.312401 0.0575184
0 641 -0.300127 0.0609806
5 654 0.278176 0.0548435
0 728 -0.305564 -0.357852
5 728 0.159451 -0.208163
5 655 0.281042 0.054347
0 692 -0.190585 0.0580625
0 652 -0.433225 0.0694413
0 692 -0.37317 0.067092
0 729 -0.179832 0.0489778
5 729 0.203035 0.0432478
0 730 0.372203 0.0264219
5 730 0.427755 0.0698779
0 731 0.526299 0.0173253
5 731 0.432077 0.0700751
0 732 0.115448 0.230403
5 732 0.0216325 0.252588
0 692 -0.224683 0.0600113
0 589 -0.147838 0.055967
5 692 0.338529 0.0569988
0 731 0.509084 0.018919
5 417 0.479925 0.0760095
5 698 0.241004 0.0525112
0 733 0.454427 0.0216466
5 733 0.407118 0.0688898
0 731 0.450285 0.0214593
0 734 0.0391707 0.0462084
5 734 -0.157617 0.0319462
0 735 -0.269254 0.0622045
5 735 -0.36729 0.0215253
0 736 0.113896 0.00626982
5 736 -0.144117 0.0209036
